128 128 1.0 1.0 outflow 2
L 3.90625000e-03 3.90625000e-03 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.17187500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.95312500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.73437500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.51562500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 4.29687500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 5.07812500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 5.85937500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 6.64062500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 7.42187500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 8.20312500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 8.98437500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 9.76562500e-02 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.05468750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.13281250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.21093750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.28906250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.36718750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.44531250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.52343750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.60156250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.67968750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.75781250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.83593750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.91406250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 1.99218750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.07031250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.14843750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.22656250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.30468750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.38281250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.46093750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.53906250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.61718750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.69531250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.77343750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.85156250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 2.92968750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.00781250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.08593750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.16406250e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.24218750e-01 7.81250000e-03 0 1.25000000e-01 0.00000000e+00 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.32031250e-01 7.81250000e-03 0 1.25000000e-01 -2.03586401e-17 0.00000000e+00 1.00000000e-01 0.00000000e+00
L 3.90625000e-03 3.39843750e-01 7.81250000e-03 0 1.25000000e-01 -1.20910146e-16 -6.59045942e-18 1.00000000e-01 5.20417036e-15
L 3.90625000e-03 3.47656250e-01 7.81250000e-03 0 1.25000000e-01 -4.55928632e-16 -1.01172137e-16 1.00000000e-01 1.11022301e-14
L 3.90625000e-03 3.55468750e-01 7.81250000e-03 0 1.25000000e-01 -1.20478256e-15 -3.56083623e-16 1.00000000e-01 1.90819580e-14
L 3.90625000e-03 3.63281250e-01 7.81250000e-03 0 1.25000000e-01 -3.12803149e-15 -9.35612957e-16 1.00000000e-01 4.85722567e-14
L 3.90625000e-03 3.71093750e-01 7.81250000e-03 0 1.25000000e-01 -7.58759337e-15 -2.17824448e-15 1.00000000e-01 8.32667258e-14
L 3.90625000e-03 3.78906250e-01 7.81250000e-03 0 1.25000000e-01 -1.72570911e-14 -4.36367920e-15 1.00000000e-01 1.71737622e-13
L 3.90625000e-03 3.86718750e-01 7.81250000e-03 0 1.25000000e-01 -3.65685050e-14 -8.96537672e-15 1.00000000e-01 3.01841881e-13
L 3.90625000e-03 3.94531250e-01 7.81250000e-03 0 1.25000000e-01 -7.35038965e-14 -1.70868311e-14 1.00000000e-01 4.96130908e-13
L 3.90625000e-03 4.02343750e-01 7.81250000e-03 0 1.25000000e-01 -1.39642358e-13 -2.99555040e-14 1.00000000e-01 7.59808873e-13
L 3.90625000e-03 4.10156250e-01 7.81250000e-03 0 1.25000000e-01 -2.51454918e-13 -4.92426744e-14 1.00000000e-01 1.08767161e-12
L 3.90625000e-03 4.17968750e-01 7.81250000e-03 0 1.25000000e-01 -4.28477674e-13 -7.65751863e-14 1.00000000e-01 1.40339127e-12
L 3.90625000e-03 4.25781250e-01 7.81250000e-03 0 1.25000000e-01 -6.91307123e-13 -1.11394846e-13 1.00000000e-01 1.68268175e-12
L 3.90625000e-03 4.33593750e-01 7.81250000e-03 0 1.25000000e-01 -1.05744868e-12 -1.51960335e-13 1.00000000e-01 1.77115265e-12
L 3.90625000e-03 4.41406250e-01 7.81250000e-03 0 1.25000000e-01 -1.53286649e-12 -1.93862656e-13 1.00000000e-01 1.70002899e-12
L 3.90625000e-03 4.49218750e-01 7.81250000e-03 0 1.25000000e-01 -2.11312240e-12 -2.32524839e-13 1.00000000e-01 1.28022591e-12
L 3.90625000e-03 4.57031250e-01 7.81250000e-03 0 1.25000000e-01 -2.77386017e-12 -2.60187465e-13 1.00000000e-01 7.35522745e-13
L 3.90625000e-03 4.64843750e-01 7.81250000e-03 0 1.25000000e-01 -3.48120839e-12 -2.58235078e-13 1.00000000e-01 1.09981467e-12
L 3.90625000e-03 4.72656250e-01 7.81250000e-03 0 1.25000000e-01 -4.12480108e-12 -2.23319829e-13 1.00000000e-01 1.94982916e-12
L 3.90625000e-03 4.80468750e-01 7.81250000e-03 0 1.25000000e-01 -4.64911933e-12 -1.65988535e-13 1.00000000e-01 2.74259778e-12
L 3.90625000e-03 4.88281250e-01 7.81250000e-03 0 1.25000000e-01 -5.00531061e-12 -9.59635116e-14 1.00000000e-01 2.90392706e-12
L 3.90625000e-03 4.96093750e-01 7.81250000e-03 0 1.25000000e-01 -5.18252091e-12 -2.01602678e-14 1.00000000e-01 2.86055898e-12
L 3.90625000e-03 5.03906250e-01 7.81250000e-03 0 1.25000000e-01 -5.18254748e-12 2.03182904e-14 1.00000000e-01 2.86402842e-12
L 3.90625000e-03 5.11718750e-01 7.81250000e-03 0 1.25000000e-01 -5.00533793e-12 9.60034101e-14 1.00000000e-01 2.90045762e-12
L 3.90625000e-03 5.19531250e-01 7.81250000e-03 0 1.25000000e-01 -4.64908743e-12 1.65867927e-13 1.00000000e-01 2.73912833e-12
L 3.90625000e-03 5.27343750e-01 7.81250000e-03 0 1.25000000e-01 -4.12480769e-12 2.23347223e-13 1.00000000e-01 1.95329861e-12
L 3.90625000e-03 5.35156250e-01 7.81250000e-03 0 1.25000000e-01 -3.48130640e-12 2.58254296e-13 1.00000000e-01 1.09981467e-12
L 3.90625000e-03 5.42968750e-01 7.81250000e-03 0 1.25000000e-01 -2.77386684e-12 2.60135697e-13 1.00000000e-01 7.35522745e-13
L 3.90625000e-03 5.50781250e-01 7.81250000e-03 0 1.25000000e-01 -2.11308313e-12 2.32478970e-13 1.00000000e-01 1.28022591e-12
L 3.90625000e-03 5.58593750e-01 7.81250000e-03 0 1.25000000e-01 -1.53285334e-12 1.93816589e-13 1.00000000e-01 1.70349843e-12
L 3.90625000e-03 5.66406250e-01 7.81250000e-03 0 1.25000000e-01 -1.05740918e-12 1.51973523e-13 1.00000000e-01 1.76421375e-12
L 3.90625000e-03 5.74218750e-01 7.81250000e-03 0 1.25000000e-01 -6.91320285e-13 1.11401436e-13 1.00000000e-01 1.68615120e-12
L 3.90625000e-03 5.82031250e-01 7.81250000e-03 0 1.25000000e-01 -4.28484851e-13 7.65751863e-14 1.00000000e-01 1.40339127e-12
L 3.90625000e-03 5.89843750e-01 7.81250000e-03 0 1.25000000e-01 -2.51454918e-13 4.92426744e-14 1.00000000e-01 1.08767161e-12
L 3.90625000e-03 5.97656250e-01 7.81250000e-03 0 1.25000000e-01 -1.39642358e-13 2.99555040e-14 1.00000000e-01 7.59808873e-13
L 3.90625000e-03 6.05468750e-01 7.81250000e-03 0 1.25000000e-01 -7.35038965e-14 1.70868311e-14 1.00000000e-01 4.96130908e-13
L 3.90625000e-03 6.13281250e-01 7.81250000e-03 0 1.25000000e-01 -3.65685050e-14 8.96537672e-15 1.00000000e-01 3.01841881e-13
